,CD69,CD99,Population,Batch
76,3.3566403292796014,15.503530464884353,pop_1,ref
77,3.040542446048896,14.588746939902018,pop_1,ref
78,1.670141462853904,13.969819714944238,pop_1,ref
79,3.5458260062083102,15.961066968065449,pop_1,ref
80,3.3675448083993684,15.865340820214817,pop_1,ref
81,2.5267623528088885,14.007717280525126,pop_1,ref
82,2.260174647250751,14.521240228009727,pop_1,ref
83,1.8802648966459237,15.07990211164807,pop_1,ref
84,3.393549374882206,14.916844768040468,pop_1,ref
85,3.820560185748622,15.304596457932261,pop_1,ref
86,2.9408816757797034,15.156645129516702,pop_1,ref
87,2.5634270623716984,15.08658368423012,pop_1,ref
88,2.5321290475061096,15.451424715603718,pop_1,ref
89,2.3071906595333402,16.027576697010378,pop_1,ref
90,2.875350243883157,14.333236205503212,pop_1,ref
91,3.5247207105750125,15.829863058649213,pop_1,ref
92,2.9155434936013274,15.367117055964648,pop_1,ref
93,2.723728770722904,14.677667722021067,pop_1,ref
94,4.014596125202946,15.056522617764509,pop_1,ref
95,3.011583774022114,15.553217929118965,pop_1,ref
96,3.258532418183686,14.470658036118415,pop_1,ref
97,2.7686227112035944,15.012318819601818,pop_1,ref
98,3.510388378220652,15.607612671888365,pop_1,ref
99,3.3246245179128144,14.601746630099658,pop_1,ref
100,2.596379766665765,14.95105104264624,pop_1,ref
101,1.9817767810388893,14.648259718516803,pop_1,ref
102,4.167880930364811,15.574748295790789,pop_1,ref
103,2.511789712593636,14.836736479529245,pop_1,ref
104,1.4559145691821305,15.892595913887059,pop_1,ref
105,2.279839752766785,14.998034523886368,pop_1,ref
106,2.1906483069054965,14.602624307312187,pop_1,ref
107,2.959386636780738,15.439400918924992,pop_1,ref
108,3.5636662011900127,15.413888963268787,pop_1,ref
109,3.28107998467932,15.332861737064697,pop_1,ref
110,2.12656248515249,12.94560028432391,pop_1,ref
111,3.0759564833493576,14.055985409016953,pop_1,ref
112,2.954119504679809,15.642832333843193,pop_1,ref
113,3.3001585697847418,14.618532922862947,pop_1,ref
114,3.2374901100699907,15.667305465941359,pop_1,ref
115,3.393474200423642,15.530374632860969,pop_1,ref
116,3.1772319600070626,14.765123715488697,pop_1,ref
117,1.443587904072094,13.844513496598498,pop_1,ref
118,4.221850600664855,16.33977466351233,pop_1,ref
119,3.148987421526883,15.68811359980867,pop_1,ref
120,3.5375169738389745,15.464951276707376,pop_1,ref
121,2.4068421708322854,14.954393832772068,pop_1,ref
122,3.864912681262425,15.653355524182716,pop_1,ref
123,3.5069826331474823,15.093780945766923,pop_1,ref
124,1.7553622374470503,14.01149516091677,pop_1,ref
125,3.507199599142699,16.087706465200693,pop_1,ref
126,1.3313363905257312,13.984324756193894,pop_1,ref
127,4.114062199265163,15.807805681081705,pop_1,ref
128,2.4225197692927356,13.974950300910823,pop_1,ref
129,2.4743431512483682,14.964264743641422,pop_1,ref
130,3.6050658749289224,15.567418734191362,pop_1,ref
131,5.373897275381163,16.726017644672364,pop_1,ref
132,3.554321812670249,14.765154436457998,pop_1,ref
133,2.4198228533148645,13.515322027233397,pop_1,ref
134,3.2369647692694943,15.319652370635358,pop_1,ref
135,2.5425182155333697,13.634399254782158,pop_1,ref
136,2.2611146722628104,14.267586628314286,pop_1,ref
137,3.4746306267592937,15.766890525429082,pop_1,ref
138,3.063908836519148,14.684298352140091,pop_1,ref
139,3.0777001431520845,14.83400642724907,pop_1,ref
140,2.718821222999059,15.137589431029085,pop_1,ref
141,2.388346520665467,13.605483260795403,pop_1,ref
142,2.26825560609791,13.033646878274459,pop_1,ref
143,2.9099550871196276,15.282039558951396,pop_1,ref
144,3.019200016847128,14.62537026074188,pop_1,ref
145,3.287528652789132,14.97572748436638,pop_1,ref
146,3.1040792277708698,15.641414774059228,pop_1,ref
147,2.9933208342406226,14.555086327518806,pop_1,ref
148,2.33386644118058,14.52821972315029,pop_1,ref
149,2.286794734058412,14.685006978260956,pop_1,ref
150,3.7014472795924585,15.347157681779507,pop_1,ref
151,2.3343539999052747,14.720386050867532,pop_1,ref
152,2.9761171524146097,15.050321505047284,pop_1,ref
153,2.3790050673044134,14.004862469842347,pop_1,ref
154,2.7179241655020623,14.590046303933685,pop_1,ref
155,2.7902099319458795,15.485137430455726,pop_1,ref
156,2.2207065290258283,14.735215198677134,pop_1,ref
157,2.1677007085452216,14.180984704379819,pop_1,ref
158,2.666810034024536,14.470580107410859,pop_1,ref
159,2.836134044414807,14.753824349724205,pop_1,ref
160,2.750449188772269,15.126859541938552,pop_1,ref
161,2.8558172437033127,16.179159151367454,pop_1,ref
162,4.020221410796467,15.252301105706572,pop_1,ref
163,2.0172006461957586,14.5178920964973,pop_1,ref
164,2.4065716723721633,14.803972265734874,pop_1,ref
165,3.2914822846803977,14.724008793792784,pop_1,ref
166,3.1661943230806227,14.737919652553396,pop_1,ref
167,2.429783757433447,14.336776502976033,pop_1,ref
168,3.623721395525083,15.420459142054348,pop_1,ref
169,2.9171045733747123,14.560573861410628,pop_1,ref
170,3.442957175229947,15.597078500223867,pop_1,ref
171,3.005379044784062,14.684760029093873,pop_1,ref
172,3.224530148893125,15.37129141548303,pop_1,ref
173,4.36092807775205,15.470769827510601,pop_1,ref
174,3.521881938137224,15.386886106240235,pop_1,ref
175,2.336816189621409,15.269913390751428,pop_1,ref
176,2.5081454307343165,14.406991422673613,pop_1,ref
177,3.3290545272320524,14.694999284540664,pop_1,ref
178,3.102990611800855,14.920426858746502,pop_1,ref
179,3.0574882544837836,14.53430146796468,pop_1,ref
180,2.1868418216798826,15.156231026371646,pop_1,ref
181,2.941753557094218,15.19581835801847,pop_1,ref
182,2.6903916680471833,14.436637561037823,pop_1,ref
183,2.8542894034238304,14.862253536959862,pop_1,ref
184,3.182671368183098,14.693777054067551,pop_1,ref
185,2.827017517578071,15.141979291819574,pop_1,ref
186,1.7788681271366675,14.38556426781277,pop_1,ref
187,1.880864448839504,13.395551237698397,pop_1,ref
188,2.3903181547071837,14.506273820490554,pop_1,ref
189,1.8706533818760134,13.359440659769813,pop_1,ref
190,3.7206313216924265,15.341542127221055,pop_1,ref
191,4.50952793628065,16.177011264324168,pop_1,ref
192,3.4325589602269,15.527676342467268,pop_1,ref
193,2.1905572293629927,15.377151855665344,pop_1,ref
194,2.5813321399996223,14.216466231525484,pop_1,ref
195,3.4126488282881295,15.723765829620842,pop_1,ref
196,3.255830681276689,16.414146909432844,pop_1,ref
197,2.4024229392819194,14.105690202612791,pop_1,ref
198,3.6553493736871907,16.511613446395675,pop_1,ref
199,2.6810094716937303,15.46387324584287,pop_1,ref
200,4.1979436177469625,15.818865568717037,pop_1,ref
201,2.9818270248925427,15.011540161317281,pop_1,ref
202,3.087683954544404,15.48160883988438,pop_1,ref
203,3.7202467931501015,15.630198100200278,pop_1,ref
204,2.7612385189976187,15.086598205491029,pop_1,ref
205,2.9055782899456046,14.194292177404819,pop_1,ref
206,3.5662221069725404,16.37429588113346,pop_1,ref
207,3.0265183901001613,14.553133939402242,pop_1,ref
208,1.98238582086857,14.05554488324306,pop_1,ref
209,2.232795753485929,14.275498190568264,pop_1,ref
210,1.1415810615775408,14.251756087985397,pop_1,ref
211,2.850221041636493,15.464696464330794,pop_1,ref
212,2.159029110504787,15.024627710381987,pop_1,ref
213,3.393322660065069,15.827219701200862,pop_1,ref
214,2.886755836849256,13.77443131925489,pop_1,ref
215,4.393220228124137,15.103496556198682,pop_1,ref
216,2.9434810582391013,15.39729462738518,pop_1,ref
217,2.026395144426408,14.073256798197715,pop_1,ref
218,2.4063994896552687,13.533546687639518,pop_1,ref
219,4.094879371668639,16.05974792220973,pop_1,ref
220,2.767434669305616,14.74675669500506,pop_1,ref
221,4.335747424332001,16.27938296232708,pop_1,ref
222,3.6132498978841756,16.036788006042826,pop_1,ref
223,3.065358996376888,14.470926826067522,pop_1,ref
224,3.6599507003604534,14.990045248836914,pop_1,ref
225,2.7375992195730494,15.341684264053539,pop_1,ref
226,3.4640343875038186,15.782821394645378,pop_1,ref
227,3.586092768624416,15.084635959660888,pop_1,ref
228,3.3950643101535776,14.740319576344055,pop_1,ref
229,3.7289608159077563,14.971356316039097,pop_1,ref
230,1.7462474064995923,13.768550035023269,pop_1,ref
231,3.3748788792910194,15.51021165757895,pop_1,ref
232,3.1409192192475452,15.001165773611493,pop_1,ref
233,2.3720219020778788,14.851111843855458,pop_1,ref
234,3.517608101427305,15.15342866968568,pop_1,ref
235,3.90188935493002,14.446026579987597,pop_1,ref
236,3.5260473733555715,16.39053456539534,pop_1,ref
237,2.038383180025921,13.880878959132732,pop_1,ref
238,2.536927418139147,14.733779300226542,pop_1,ref
239,0.6987041270887135,13.406785473351624,pop_1,ref
240,3.3830706072462524,14.778733769506617,pop_1,ref
241,3.9516650111260887,16.080346713198,pop_1,ref
242,3.9281143263080844,15.028602099717618,pop_1,ref
243,3.7509441065251066,15.066913088479204,pop_1,ref
244,1.6541589688022627,14.211756910345768,pop_1,ref
245,2.537042912234709,15.47304176997652,pop_1,ref
246,3.223429964715814,14.678706006932547,pop_1,ref
247,1.8662734321586814,14.207110070555553,pop_1,ref
248,3.716202443341401,15.595821693427446,pop_1,ref
249,3.991069278074391,15.116509938531319,pop_1,ref
250,1.8104233278069854,15.018044445029476,pop_1,ref
251,3.7065052949299684,16.062558303039697,pop_1,ref
252,3.5655450640957076,15.257459920339699,pop_1,ref
253,3.6478806854830275,15.101444943572995,pop_1,ref
254,3.2320817269671083,14.70654272899892,pop_1,ref
255,2.844834769479283,14.813061399239263,pop_1,ref
256,3.4381208434747776,14.864127184743827,pop_1,ref
257,3.125906538924766,15.603657898547965,pop_1,ref
258,2.992322264816899,14.37406204237552,pop_1,ref
259,2.6995672624839484,15.174786205359306,pop_1,ref
260,3.8839990254726593,16.22765018503023,pop_1,ref
261,3.2386409197408526,15.599519204263647,pop_1,ref
262,4.053481310547591,14.911973641313754,pop_1,ref
263,4.014142423197014,16.04455401372055,pop_1,ref
264,3.1217070931212763,14.54976704086397,pop_1,ref
265,3.1215374442147334,14.070699889247793,pop_1,ref
266,3.424749481671249,14.658835586749085,pop_1,ref
267,3.397268576416219,15.42724612830133,pop_1,ref
268,3.6657803333707344,15.42256605204836,pop_1,ref
269,2.5459937730992013,14.181135318834036,pop_1,ref
270,2.8287065755497816,14.114217225745207,pop_1,ref
271,2.2090583923123033,15.120786441253548,pop_1,ref
272,4.815205643712959,16.311204830939268,pop_1,ref
273,2.6992361296106284,14.570818951953825,pop_1,ref
274,2.956263625497252,14.574269852892439,pop_1,ref
275,2.994465274262859,14.896006345527429,pop_1,ref
276,2.180974839988301,14.341884709798826,pop_1,ref
277,2.9167282616119437,14.656234395870541,pop_1,ref
278,3.445176163275191,15.17160234446221,pop_1,ref
279,2.883653542327861,14.61739957853276,pop_1,ref
280,2.1604309305663887,15.473029646856805,pop_1,ref
281,2.5521500554697862,14.345954668977075,pop_1,ref
282,2.369330373348637,14.11124084619445,pop_1,ref
283,4.607808019300364,15.970238255193232,pop_1,ref
284,4.294351023519888,16.072034375953532,pop_1,ref
285,2.4582151680623894,15.518487220318558,pop_1,ref
286,2.862518644647949,14.723947303131279,pop_1,ref
287,3.1746602310094105,13.776215472752382,pop_1,ref
288,2.6072152911335555,15.094753247459579,pop_1,ref
289,3.5734532647763118,16.296826836688417,pop_1,ref
290,2.9172416437732758,14.65459050523999,pop_1,ref
291,1.8817374784766139,15.31784973794436,pop_1,ref
292,2.806483439412862,14.963471922383151,pop_1,ref
293,3.5592697285320325,15.021780955696354,pop_1,ref
294,2.745566995171201,14.204132043590583,pop_1,ref
295,3.1057860846756005,14.80368899005192,pop_1,ref
296,2.5915533373148016,14.802579781633534,pop_1,ref
297,2.505083468989969,14.18252077610639,pop_1,ref
298,3.480196159083701,14.861171632483344,pop_1,ref
299,3.1616828381477884,15.40030862221304,pop_1,ref
300,2.812852642079011,14.229624081353244,pop_1,ref
301,2.0213225935222012,14.87870325675768,pop_1,ref
302,2.1450258612453696,15.332015755395355,pop_1,ref
303,3.8829816358914817,15.095792883310443,pop_1,ref
304,3.651870710875405,16.59805221184425,pop_1,ref
305,2.603720236972823,14.568565404359234,pop_1,ref
306,3.1788431805917456,14.467021406384577,pop_1,ref
307,1.412307304810943,13.494033956207105,pop_1,ref
308,2.701305098851382,15.160320215101514,pop_1,ref
309,2.624984705584198,14.766581395273496,pop_1,ref
310,3.3508485569529505,15.64903132760244,pop_1,ref
311,1.3842440202316122,14.235162371331331,pop_1,ref
312,2.1540408957304633,13.830719713109222,pop_1,ref
313,3.665658359836981,15.58610372636248,pop_1,ref
314,2.618742731470284,15.310770210431563,pop_1,ref
315,3.5867223373010932,16.554094898367836,pop_1,ref
316,3.234924616665648,14.964941322456948,pop_1,ref
317,4.163422639550952,15.11679938270661,pop_1,ref
318,2.456196033393011,14.50256638733878,pop_1,ref
319,4.225382774053874,15.406303040242861,pop_1,ref
320,2.6845779422620257,15.740159839014586,pop_1,ref
321,3.6395155243065007,14.688844448169519,pop_1,ref
322,3.2416643255415045,15.069178795138619,pop_1,ref
323,4.722830420941236,16.688491332251015,pop_1,ref
324,2.9258960377364254,15.366215604599727,pop_1,ref
325,1.4743663466978538,14.186868631831015,pop_1,ref
326,3.5199743560038237,14.820145923681563,pop_1,ref
327,1.3537378434261174,13.39119086961695,pop_1,ref
328,2.998819364674103,14.983561319870587,pop_1,ref
329,2.920370967804782,14.829069426676824,pop_1,ref
330,3.5357476910837287,15.189883728454165,pop_1,ref
331,3.192560988314144,14.84886898556646,pop_1,ref
332,3.417187065601376,15.48449945188072,pop_1,ref
333,2.685657408815882,15.636866094584864,pop_1,ref
334,4.331455747196902,17.021785293947925,pop_1,ref
335,2.867570087895188,13.556242965344065,pop_1,ref
336,3.334194579896636,15.099274749374219,pop_1,ref
337,4.136155791213859,15.644221324238902,pop_1,ref
338,3.148273269426654,16.256506404989025,pop_1,ref
339,2.0061239969921765,14.810326051106838,pop_1,ref
340,2.9006120301110734,14.186536991452316,pop_1,ref
341,3.176981919829845,15.486489568314994,pop_1,ref
342,3.547471592838979,15.998411394332832,pop_1,ref
343,3.2705238741813445,15.033466380925272,pop_1,ref
344,2.4098610405407426,14.690837829569688,pop_1,ref
345,2.8616827746546463,15.594907322243879,pop_1,ref
346,3.4889485410250796,15.878500423013499,pop_1,ref
347,2.7227770073244932,14.527002649359034,pop_1,ref
348,3.1893722171977714,14.39809851461045,pop_1,ref
349,2.474065189493115,14.3571228104149,pop_1,ref
350,2.998873222031167,15.662324910066072,pop_1,ref
351,3.890860632807011,15.000071494266555,pop_1,ref
352,3.7928615590221972,16.176135905218207,pop_1,ref
353,3.2548999833763115,16.364729271352832,pop_1,ref
354,3.780261163830258,16.853194378809054,pop_1,ref
355,2.89712420682328,14.835957464200659,pop_1,ref
356,3.2184191691848625,15.470855012741255,pop_1,ref
357,2.674907586352779,15.372696965137294,pop_1,ref
358,2.8802265014370088,14.975285681947978,pop_1,ref
359,3.2479763425034047,15.211960767755908,pop_1,ref
360,3.3461317988168773,14.264526338172056,pop_1,ref
361,3.617626584404582,16.087708072431248,pop_1,ref
362,2.9501158478617575,14.833754568983494,pop_1,ref
363,2.8784263708608098,15.098256343250497,pop_1,ref
364,3.587495560374706,15.095252431186063,pop_1,ref
365,3.185525222787815,14.566747947194035,pop_1,ref
366,3.2802024958054177,14.20339407655536,pop_1,ref
367,2.199656377761095,14.498553269938412,pop_1,ref
368,2.527318403630099,15.148826752706055,pop_1,ref
369,1.6258894945638924,14.267433453713968,pop_1,ref
370,4.5689088570213725,15.759633325746508,pop_1,ref
371,3.38691925145984,15.40342068050225,pop_1,ref
372,2.902104033531231,14.443103344063108,pop_1,ref
373,3.1207513837917804,14.643005269421101,pop_1,ref
374,3.8315831136384455,14.94193252124023,pop_1,ref
375,4.011344177053653,15.156463770666846,pop_1,ref
376,3.2840056458859483,15.950387228932478,pop_1,ref
377,2.768020279682068,16.432884879014708,pop_1,ref
378,2.6295480500613992,14.746448679011882,pop_1,ref
379,3.321415697854728,15.764330555224781,pop_1,ref
380,3.3254824365344886,15.40264821876935,pop_1,ref
381,1.4112371787917497,13.350483563804294,pop_1,ref
382,2.4954996370051465,14.050771816938616,pop_1,ref
383,2.462152335304097,15.582104993440526,pop_1,ref
384,2.823382225584943,15.96967534261656,pop_1,ref
385,2.730245985113381,14.374510761113905,pop_1,ref
386,2.2924815059982304,14.907578947868622,pop_1,ref
387,3.1032815048374576,14.11018419420671,pop_1,ref
388,3.53815419456577,15.381609664229794,pop_1,ref
389,2.850802083165125,15.243349584839997,pop_1,ref
390,3.309884982329925,14.465339055493759,pop_1,ref
391,2.566457599671134,14.952625932056792,pop_1,ref
392,2.304184560030209,14.9877303088226,pop_1,ref
393,2.3273758294162605,14.617786810723947,pop_1,ref
394,3.5696186578181033,14.519134726924097,pop_1,ref
395,2.6626089673063458,14.793962193987934,pop_1,ref
396,3.231981811929349,14.424495112135677,pop_1,ref
397,3.35068401533867,16.016756363506115,pop_1,ref
398,2.8095074328080223,15.240526318946147,pop_1,ref
399,2.972680168840056,14.991499603876106,pop_1,ref
400,2.5697648878618145,14.243389544723922,pop_1,ref
401,3.0853921647122844,14.793023601048315,pop_1,ref
402,3.3725683526065,15.177030732768161,pop_1,ref
403,3.010903874391035,14.708116660166471,pop_1,ref
404,2.4886897601390756,13.922890422852628,pop_1,ref
405,3.2572431753363422,14.979132834923817,pop_1,ref
406,2.0226947544339033,14.147006910186292,pop_1,ref
407,2.8171796508629434,13.8776287747657,pop_1,ref
408,2.5497766229401417,15.112428541099705,pop_1,ref
409,2.6110245570432595,15.284893514526656,pop_1,ref
410,2.8814871493716714,15.772836734474541,pop_1,ref
411,1.660788791527767,13.43130953674257,pop_1,ref
412,2.8221600078323883,15.741361060557349,pop_1,ref
413,2.1663337165124887,13.835647999860125,pop_1,ref
414,3.3548575943177843,15.17664135960201,pop_1,ref
415,4.140808416032849,15.559801910465413,pop_1,ref
416,3.8778732916389282,15.392275474106837,pop_1,ref
417,2.9478714472674796,15.09600185054399,pop_1,ref
418,2.3350846538955077,13.703670117902085,pop_1,ref
419,2.445129067940786,14.309790639616871,pop_1,ref
420,2.8178869363321266,15.24468025727705,pop_1,ref
421,3.5891431737342594,15.831000333211955,pop_1,ref
422,2.7389996170069666,15.050453143185896,pop_1,ref
423,2.0406796133249725,15.593547769614675,pop_1,ref
424,3.5712581618807824,15.235426200196846,pop_1,ref
425,3.5697659616372355,15.218451384706203,pop_1,ref
426,3.0271189733228288,15.77911905610129,pop_1,ref
427,2.282080055516267,13.921108404646693,pop_1,ref
428,3.3773531985671728,15.675502575090487,pop_1,ref
429,3.1491059045021763,15.549407134041779,pop_1,ref
430,3.3509805882243544,14.392339837546867,pop_1,ref
431,1.4533653899654013,14.589178159170428,pop_1,ref
432,3.5101635954443213,15.264959599084722,pop_1,ref
433,2.713438328692306,14.924967375745824,pop_1,ref
434,1.947817541127984,15.219182522189966,pop_1,ref
435,3.3643550071644253,14.85946749864884,pop_1,ref
436,4.103498449843638,15.641217702552776,pop_1,ref
437,2.453462313085383,15.588440361421743,pop_1,ref
438,3.2565981655103107,15.398134093526817,pop_1,ref
439,2.6345838014613014,15.38618970148515,pop_1,ref
440,1.5697030542896449,13.233952162072258,pop_1,ref
441,2.979356021498393,15.639741344533864,pop_1,ref
442,1.9847538230347206,15.15271408724359,pop_1,ref
443,2.7443095240973197,14.517073253663098,pop_1,ref
444,2.2758342283436326,14.977039941268837,pop_1,ref
445,2.320667371951253,14.641495639182086,pop_1,ref
446,1.955611959309061,14.69513942406901,pop_1,ref
447,1.9207058214227255,14.330985978513738,pop_1,ref
448,3.0592998130943383,15.152089695704147,pop_1,ref
449,2.495274471899317,13.978598987467796,pop_1,ref
450,2.891215180200171,14.642445872380176,pop_1,ref
451,2.577538201245175,15.386102154189917,pop_1,ref
452,2.8644538113793803,14.893822863149285,pop_1,ref
453,3.624062441065829,16.096034637199605,pop_1,ref
454,1.907678750320841,15.275841167273358,pop_1,ref
455,3.1253546287965603,15.263957465874611,pop_1,ref
456,2.343441382982659,15.341110436293734,pop_1,ref
457,2.972035832871258,15.148504540401186,pop_1,ref
458,2.5565215033917155,14.674543475659908,pop_1,ref
459,3.2209727643478154,15.343726054068727,pop_1,ref
460,2.645588300349057,13.996363020519325,pop_1,ref
461,3.137300235243196,14.69450495274299,pop_1,ref
462,2.725860140624163,13.762512156372413,pop_1,ref
463,3.2342083457147215,15.472778082848073,pop_1,ref
464,2.030667725353226,13.989083609004956,pop_1,ref
465,2.756264914443612,15.94601310963557,pop_1,ref
466,4.611127897346399,15.22048090621343,pop_1,ref
467,2.880473912675357,14.562946941102672,pop_1,ref
468,3.4218823678155563,15.869886321561754,pop_1,ref
469,3.024184215117359,14.667429564605934,pop_1,ref
470,3.5338403677594066,16.085630831493503,pop_1,ref
471,2.6201388299109767,14.557414506219487,pop_1,ref
472,2.170474731295574,13.493693701087635,pop_1,ref
473,4.183627376835538,15.746026290380403,pop_1,ref
474,2.9518804377843297,15.105781818670495,pop_1,ref
475,3.0412413877633435,15.26390077087112,pop_1,ref
476,3.334984576987216,16.24810148778776,pop_1,ref
477,2.6986370024344266,15.405276932040504,pop_1,ref
478,2.6388034086012633,14.927679508829263,pop_1,ref
479,2.49806965388447,14.781225409406252,pop_1,ref
480,2.1731914996584134,15.013821370257226,pop_1,ref
481,2.6515024247008174,15.099915773420335,pop_1,ref
482,2.601348786428863,15.512158886116815,pop_1,ref
483,2.858280683433594,15.997295423091163,pop_1,ref
484,3.477848932255454,14.572947303824847,pop_1,ref
485,3.1343470982970802,14.703612209926387,pop_1,ref
486,2.6747081599974734,14.261952513949845,pop_1,ref
487,3.8797164247831937,14.684665936493738,pop_1,ref
488,4.052561578337141,14.519565689228596,pop_1,ref
489,3.7612838749583313,16.242212330876278,pop_1,ref
490,2.368474848290111,14.637557836886572,pop_1,ref
491,3.6266570666330704,15.596481755500246,pop_1,ref
492,3.368585523673344,14.635971367881051,pop_1,ref
493,1.7717211100611718,14.326613744333493,pop_1,ref
494,3.131247965317093,15.14825206292255,pop_1,ref
495,3.5138603965733552,14.222553884092363,pop_1,ref
496,3.3719910581717727,14.940666347765738,pop_1,ref
497,3.7223718338996687,15.54458839860766,pop_1,ref
498,1.6603909048453096,14.065695517617918,pop_1,ref
499,3.1801787380615707,15.542311885677503,pop_1,ref
500,1.8225750689183573,14.40736475678121,pop_1,ref
501,3.1668658146347366,14.757707070698807,pop_1,ref
502,2.4339737983180063,14.682835807102395,pop_1,ref
503,2.232971135871642,14.6346890556372,pop_1,ref
504,2.505460814280669,14.166948343789972,pop_1,ref
505,2.1043203537635473,14.229293316878923,pop_1,ref
506,1.9054301047756004,13.469549456614635,pop_1,ref
507,1.8394952043528838,13.964664974202954,pop_1,ref
508,3.5650110563624833,15.258974783742099,pop_1,ref
509,3.068472377588499,15.336738476890691,pop_1,ref
510,2.8507496738577696,14.487909932639074,pop_1,ref
511,2.3379578268979633,15.692848566313803,pop_1,ref
512,1.769428105921524,14.045383424564099,pop_1,ref
513,2.9380072516958475,15.013921728296154,pop_1,ref
514,2.935412572135885,14.28854175615324,pop_1,ref
515,3.6904318290026517,14.635126600815482,pop_1,ref
516,2.5428478014051668,14.952170453779898,pop_1,ref
517,2.8078556331897397,15.8033322689803,pop_1,ref
518,4.238318271522683,15.31216627756283,pop_1,ref
519,2.526922648641662,15.189165762711792,pop_1,ref
520,2.0801025613001025,13.789878670685447,pop_1,ref
521,2.3299597868806172,14.305604892314745,pop_1,ref
522,2.829741282877619,15.388616898777597,pop_1,ref
523,3.0859337570448955,14.088935816705709,pop_1,ref
524,1.6297306817237176,14.50257709336612,pop_1,ref
525,3.27047652404315,15.520804658364115,pop_1,ref
